,RIDE_ID,started_on,completed_on,start_location_long,start_location_lat,distance_travelled,end_location_lat,end_location_long,active_driver_id,rider_id,base_fare,total_fare,rate_per_mile,rate_per_minute,time_fare,driving_time_to_rider,driver_id,car_id,make,model,year,start_date
1422009,1422009,2017-04-05 00:21:13+00:00,2017-04-05 00:29:03+00:00,-97.744,30.288,2912.0,30.27,-97.736,652381,82504,1.5,7.32,0.99,0.25,1.96,140.0,942,942,b'Chevrolet',b'Impala',b'2008',2017-04-05
1422010,1422010,2017-04-05 00:21:24+00:00,2017-04-05 00:31:19+00:00,-97.705,30.311,4766.0,30.339,-97.719,652382,18772,1.5,9.0,0.99,0.25,2.48,233.0,217,217,b'Toyota',b'Corolla',b'2010',2017-04-05
1422011,1422011,2017-04-05 00:21:35+00:00,2017-04-05 00:28:41+00:00,-97.744,30.393,5290.0,30.432,-97.746,652198,168180,1.5,8.62,0.99,0.25,1.78,264.0,1212,1212,b'Ford',b'Taurus',b'2013',2017-04-05
1422012,1422012,2017-04-05 00:21:36+00:00,2017-04-05 00:33:52+00:00,-97.757,30.245,6666.0,30.198,-97.792,651406,104065,1.5,10.78,0.99,0.25,3.07,73.0,4751,4751,b'Chevrolet',b'Silverado 1500',b'2017',2017-04-05
1422013,1422013,2017-04-05 00:22:07+00:00,2017-04-05 00:28:28+00:00,-97.754,30.31,3094.0,30.296,-97.741,652238,47919,1.5,7.06,0.99,0.25,1.59,360.0,444,444,b'Hyundai',b'Elantra',b'2016',2017-04-05
1422014,1422014,2017-04-05 00:22:12+00:00,2017-04-05 00:32:50+00:00,-97.708,30.319,8613.0,30.264,-97.733,652383,252254,1.5,11.57,0.99,0.25,2.66,119.0,4170,4170,b'Toyota',b'Camry',b'2011',2017-04-05
1422015,1422015,2017-04-05 00:22:17+00:00,2017-04-05 00:30:44+00:00,-97.763,30.276,3939.0,30.27,-97.736,652149,63637,1.5,8.12,0.99,0.25,2.12,269.0,3606,3606,b'Honda',b'Odyssey',b'2006',2017-04-05
1422016,1422016,2017-04-05 00:22:17+00:00,2017-04-05 00:30:34+00:00,-97.769,30.282,5871.0,30.282,-97.746,652293,229494,1.5,9.27,0.99,0.25,2.07,180.0,4836,4836,b'Mercury',b'Mariner',b'2006',2017-04-05
1422017,1422017,2017-04-05 00:22:30+00:00,2017-04-05 00:30:24+00:00,-97.747,30.259,1922.0,30.27,-97.748,652311,98765,1.5,6.73,0.99,0.25,1.98,87.0,4664,4664,b'Chevrolet',b'Tahoe',b'2016',2017-04-05
1422018,1422018,2017-04-05 00:22:32+00:00,2017-04-05 00:25:45+00:00,-97.728,30.295,1575.0,30.296,-97.741,652281,16954,1.5,6.06,0.99,0.25,0.81,270.0,1394,1394,b'Nissan',b'Altima',b'2011',2017-04-05
1422019,1422019,2017-04-05 00:22:50+00:00,2017-04-05 00:29:39+00:00,-97.751,30.247,2627.0,30.238,-97.729,652207,72262,1.5,6.9,0.99,0.25,1.71,224.0,2568,2568,b'Dodge',b'Ram Pickup 1500',b'2008',2017-04-05
1422020,1422020,2017-04-05 00:22:58+00:00,2017-04-05 00:29:10+00:00,-97.737,30.253,2790.0,30.267,-97.741,652045,252208,1.5,6.84,0.99,0.25,1.55,182.0,4842,4842,b'Ford',b'F-150',b'2010',2017-04-05
1422021,1422021,2017-04-05 00:23:15+00:00,2017-04-05 00:39:29+00:00,-97.749,30.266,15297.0,30.23,-97.868,652384,128925,3.0,38.01,2.75,0.4,6.49,247.0,2832,2832,b'Acura',b'MDX',b'2012',2017-04-05
1422022,1422022,2017-04-05 00:23:18+00:00,2017-04-05 00:35:07+00:00,-97.755,30.271,11358.0,30.357,-97.755,652385,246176,1.5,13.58,0.99,0.25,2.96,294.0,4747,4747,b'Toyota',b'Prius',b'2017',2017-04-05
1422023,1422023,2017-04-05 00:23:33+00:00,2017-04-05 00:42:44+00:00,-97.72,30.406,20802.0,30.262,-97.739,652386,251744,1.5,21.31,0.99,0.25,4.8,219.0,3513,3513,b'Honda',b'CR-V',b'2007',2017-04-05
1422024,1422024,2017-04-05 00:23:37+00:00,2017-04-05 00:40:54+00:00,-97.753,30.228,2818.0,30.227,-97.77,652373,38072,1.5,9.65,0.99,0.25,4.32,142.0,3706,3706,b'Ford',b'Escape',b'2017',2017-04-05
1422025,1422025,2017-04-05 00:23:57+00:00,2017-04-05 00:37:39+00:00,-97.704,30.403,8708.0,30.44,-97.749,652387,248166,1.5,12.41,0.99,0.25,3.43,263.0,1078,1078,b'Toyota',b'Corolla',b'2010',2017-04-05
1422026,1422026,2017-04-05 00:24:01+00:00,2017-04-05 00:31:11+00:00,-97.721,30.406,6254.0,30.379,-97.74,651463,251708,1.5,9.23,0.99,0.25,1.79,370.0,4575,4575,b'Ford',b'Fusion',b'2013',2017-04-05
1422027,1422027,2017-04-05 00:24:51+00:00,2017-04-05 00:34:55+00:00,-97.723,30.332,6243.0,30.302,-97.721,652388,251559,1.5,9.96,0.99,0.25,2.52,93.0,3380,3380,b'Toyota',b'Camry',b'2016',2017-04-05
1422028,1422028,2017-04-05 00:24:55+00:00,2017-04-05 00:30:59+00:00,-97.741,30.267,1736.0,30.255,-97.747,652389,127507,1.5,6.15,0.99,0.25,1.52,80.0,2050,2050,b'GMC',b'Sierra 1500',b'2016',2017-04-05
1422029,1422029,2017-04-05 00:24:59+00:00,2017-04-05 00:44:46+00:00,-97.704,30.327,15975.0,30.269,-97.77,652390,249356,1.5,18.46,0.99,0.25,4.95,255.0,3906,3906,b'Volkswagen',b'Jetta',b'2002',2017-04-05
1422030,1422030,2017-04-05 00:25:12+00:00,2017-04-05 00:34:58+00:00,-97.731,30.377,9657.0,30.318,-97.712,652391,252197,1.5,12.0,0.99,0.25,2.44,298.0,2030,2030,b'Kia',b'Soul',b'2016',2017-04-05
1422031,1422031,2017-04-05 00:25:17+00:00,2017-04-05 00:34:19+00:00,-97.724,30.315,4379.0,30.344,-97.726,652040,85367,1.5,8.53,0.99,0.25,2.26,376.0,4841,4841,b'Honda',b'Civic',b'2010',2017-04-05
1422032,1422032,2017-04-05 00:25:19+00:00,2017-04-05 00:29:56+00:00,-97.734,30.282,1639.0,30.28,-97.725,652315,23982,1.5,6.06,0.99,0.25,1.16,299.0,3656,3656,b'Toyota',b'Corolla',b'2014',2017-04-05
1422033,1422033,2017-04-05 00:25:23+00:00,2017-04-05 00:58:37+00:00,-97.752,30.244,12693.0,30.216,-97.836,652392,36584,1.5,19.82,0.99,0.25,8.31,151.0,394,394,b'Toyota',b'Camry',b'2012',2017-04-05
1422034,1422034,2017-04-05 00:25:24+00:00,2017-04-05 00:47:30+00:00,-97.739,30.261,25033.0,30.199,-97.916,652310,5369,1.5,24.67,0.99,0.25,5.53,118.0,2766,2766,b'Ford',b'F-150',b'2014',2017-04-05
1422035,1422035,2017-04-05 00:25:40+00:00,2017-04-05 00:54:31+00:00,-97.703,30.236,24162.0,30.305,-97.785,652393,34746,1.5,25.84,0.99,0.25,7.22,395.0,2398,2398,b'Hyundai',b'Sonata',b'2014',2017-04-05
1422036,1422036,2017-04-05 00:25:55+00:00,2017-04-05 00:41:09+00:00,-97.73,30.23,9943.0,30.3,-97.734,652250,28289,1.5,13.56,0.99,0.25,3.81,274.0,665,665,b'Chrysler',b'Town and Country',b'2007',2017-04-05
1422037,1422037,2017-04-05 00:26:09+00:00,2017-04-05 00:33:58+00:00,-97.784,30.2,4617.0,30.226,-97.76,652394,58816,1.5,8.38,0.99,0.25,1.96,334.0,576,576,b'Ford',b'Focus',b'2014',2017-04-05
1422038,1422038,2017-04-05 00:26:10+00:00,2017-04-05 00:34:31+00:00,-97.743,30.265,3151.0,30.252,-97.723,652354,25822,1.5,7.61,0.99,0.25,2.09,138.0,2170,2170,b'Hyundai',b'Elantra',b'2012',2017-04-05
1422039,1422039,2017-04-05 00:26:22+00:00,2017-04-05 00:26:29+00:00,-97.759,30.302,16862.0,30.213,-97.9,652395,252255,1.5,14.04,0.99,0.25,0.03,65.0,1249,1249,b'Toyota',b'Corolla',b'2015',2017-04-05
1422040,1422040,2017-04-05 00:26:24+00:00,2017-04-05 00:29:22+00:00,-97.741,30.274,847.0,30.269,-97.74,652289,252256,1.5,6.06,0.99,0.25,0.74,225.0,2497,2497,b'Dodge',b'Journey',b'2015',2017-04-05
1422041,1422041,2017-04-05 00:26:37+00:00,2017-04-05 00:39:19+00:00,-97.808,30.259,10921.0,30.289,-97.869,652230,239081,1.5,13.53,0.99,0.25,3.18,322.0,2229,2229,b'Nissan',b'Sentra',b'2011',2017-04-05
1422042,1422042,2017-04-05 00:26:40+00:00,2017-04-05 00:31:41+00:00,-97.762,30.255,2206.0,30.247,-97.756,652086,124653,1.5,6.17,0.99,0.25,1.25,132.0,2796,2796,b'Honda',b'Civic',b'2012',2017-04-05
1422043,1422043,2017-04-05 00:26:52+00:00,2017-04-05 00:47:57+00:00,-97.771,30.442,24105.0,30.268,-97.738,652396,232879,1.5,23.84,0.99,0.25,5.27,170.0,3982,3982,b'Toyota',b'Camry',b'2012',2017-04-05
1422044,1422044,2017-04-05 00:27:15+00:00,2017-04-05 00:31:47+00:00,-97.755,30.248,3157.0,30.27,-97.751,652344,63422,1.5,6.65,0.99,0.25,1.14,100.0,654,654,b'Nissan',b'Versa',b'2013',2017-04-05
1422045,1422045,2017-04-05 00:27:28+00:00,2017-04-05 00:32:50+00:00,-97.734,30.285,2212.0,30.277,-97.729,651949,15455,1.5,6.27,0.99,0.25,1.35,379.0,1255,1255,b'Toyota',b'Prius c',b'2012',2017-04-05
1422046,1422046,2017-04-05 00:27:35+00:00,2017-04-05 00:43:46+00:00,-97.732,30.27,18316.0,30.203,-97.667,652397,193384,1.5,19.01,0.99,0.25,4.05,223.0,4732,4732,b'Ford',b'Fusion',b'2014',2017-04-05
1422047,1422047,2017-04-05 00:27:56+00:00,2017-04-05 00:31:59+00:00,-97.733,30.286,1536.0,30.295,-97.742,652270,179965,1.5,6.06,0.99,0.25,1.01,317.0,2666,2666,b'Mercedes-Benz',b'E-Class',b'2001',2017-04-05
1422048,1422048,2017-04-05 00:28:04+00:00,2017-04-05 00:38:01+00:00,-97.7,30.423,3794.0,30.423,-97.727,652398,159466,1.5,8.4,0.99,0.25,2.49,322.0,2871,2871,b'Toyota',b'Avalon',b'2008',2017-04-05
1422049,1422049,2017-04-05 00:28:35+00:00,2017-04-05 00:35:19+00:00,-97.726,30.355,5773.0,30.316,-97.734,652399,203988,1.5,8.82,0.99,0.25,1.68,291.0,2096,2096,b'Mitsubishi',b'Outlander',b'2014',2017-04-05
1422050,1422050,2017-04-05 00:28:48+00:00,2017-04-05 00:39:52+00:00,-97.746,30.305,9987.0,30.274,-97.799,652322,117808,1.5,12.53,0.99,0.25,2.77,248.0,3357,3357,b'Acura',b'MDX',b'2002',2017-04-05
1422051,1422051,2017-04-05 00:28:56+00:00,2017-04-05 00:38:51+00:00,-97.749,30.258,3487.0,30.252,-97.774,652297,141945,1.5,8.21,0.99,0.25,2.48,114.0,4807,4807,b'Hyundai',b'Sonata',b'2014',2017-04-05
1422052,1422052,2017-04-05 00:28:57+00:00,2017-04-05 00:47:03+00:00,-97.687,30.41,22310.0,30.237,-97.731,652400,228328,1.5,21.97,0.99,0.25,4.53,174.0,2862,2862,b'Toyota',b'Camry',b'2016',2017-04-05
1422053,1422053,2017-04-05 00:29:07+00:00,2017-04-05 00:41:30+00:00,-97.703,30.319,5661.0,30.306,-97.744,652218,143053,1.5,10.18,0.99,0.25,3.1,159.0,2350,2350,b'Kia',b'Soul',b'2012',2017-04-05
1422054,1422054,2017-04-05 00:29:07+00:00,2017-04-05 00:42:16+00:00,-97.725,30.257,4863.0,30.274,-97.72,652156,20646,1.5,9.88,0.99,0.25,3.29,247.0,4822,4822,b'Honda',b'Civic',b'2009',2017-04-05
1422055,1422055,2017-04-05 00:29:26+00:00,2017-04-05 00:43:26+00:00,-97.796,30.185,13704.0,30.23,-97.733,652401,92203,1.5,15.58,0.99,0.25,3.5,295.0,3912,3912,b'Ford',b'Fusion',b'2010',2017-04-05
1422056,1422056,2017-04-05 00:29:35+00:00,2017-04-05 00:42:36+00:00,-97.762,30.263,4711.0,30.264,-97.738,652402,247790,3.0,17.34,2.6,0.35,4.56,279.0,4137,4137,b'Cadillac',b'Escalade ESV',b'2012',2017-04-05
1422057,1422057,2017-04-05 00:29:46+00:00,2017-04-05 00:49:19+00:00,-97.667,30.202,17835.0,30.267,-97.749,652403,6732,1.5,19.55,0.99,0.25,4.89,374.0,2250,2250,b'Honda ',b'Civic',b'2013',2017-04-05
1422058,1422058,2017-04-05 00:29:47+00:00,2017-04-05 00:35:03+00:00,-97.733,30.315,2619.0,30.296,-97.741,652404,53907,1.5,6.49,0.99,0.25,1.32,374.0,4843,4843,b'Volkswagen',b'Golf',b'2012',2017-04-05
1422059,1422059,2017-04-05 00:29:55+00:00,2017-04-05 00:49:06+00:00,-97.819,30.182,16803.0,30.267,-97.739,652341,76705,1.5,18.83,0.99,0.25,4.8,172.0,1432,1432,b'Toyota',b'Prius',b'2010',2017-04-05
1422060,1422060,2017-04-05 00:30:01+00:00,2017-04-05 00:42:49+00:00,-97.776,30.3,7198.0,30.253,-97.763,652405,12882,1.5,11.24,0.99,0.25,3.2,316.0,3040,3040,b'Nissan',b'Maxima',b'2009',2017-04-05
1422061,1422061,2017-04-05 00:30:15+00:00,2017-04-05 00:41:40+00:00,-97.738,30.259,11122.0,30.218,-97.691,651866,252007,1.5,13.33,0.99,0.25,2.86,268.0,3492,3492,b'Hyundai',b'Sonata',b'2013',2017-04-05
1422062,1422062,2017-04-05 00:30:52+00:00,2017-04-05 00:38:42+00:00,-97.744,30.398,6386.0,30.358,-97.733,652208,252257,1.5,9.48,0.99,0.25,1.96,374.0,416,416,b'Honda',b'Odyssey',b'2007',2017-04-05
1422063,1422063,2017-04-05 00:31:06+00:00,2017-04-05 00:52:14+00:00,-97.69,30.566,26618.0,30.382,-97.695,652263,251929,1.5,25.41,0.99,0.25,5.29,580.0,2935,2935,b'Chevrolet',b'Impala',b'2010',2017-04-05
1422064,1422064,2017-04-05 00:31:12+00:00,2017-04-05 00:45:05+00:00,-97.749,30.312,7053.0,30.27,-97.736,652406,174973,1.5,11.42,0.99,0.25,3.47,299.0,1241,1241,b'Toyota',b'Prius',b'2013',2017-04-05
1422065,1422065,2017-04-05 00:31:21+00:00,2017-04-05 00:51:11+00:00,-97.732,30.374,16396.0,30.27,-97.748,652407,45631,1.5,18.74,0.99,0.25,4.96,60.0,1525,1525,b'Honda',b'Odyssey',b'2007',2017-04-05
1422066,1422066,2017-04-05 00:31:47+00:00,2017-04-05 00:54:02+00:00,-97.833,30.155,23320.0,30.267,-97.739,652349,147902,1.5,23.65,0.99,0.25,5.57,250.0,3845,3845,b'Mazda',b'3',b'2008',2017-04-05
1422067,1422067,2017-04-05 00:31:52+00:00,2017-04-05 01:03:03+00:00,-97.667,30.203,13392.0,30.265,-97.742,652408,252258,1.5,19.74,0.99,0.25,7.8,388.0,4576,4576,b'Hyundai',b'Elantra',b'2017',2017-04-05
1422068,1422068,2017-04-05 00:32:00+00:00,2017-04-05 00:36:18+00:00,-97.77,30.38,2171.0,30.383,-97.759,652409,20785,1.5,6.06,0.99,0.25,1.08,434.0,3827,3827,b'Ford',b'Focus',b'2014',2017-04-05
1422069,1422069,2017-04-05 00:32:10+00:00,2017-04-05 00:37:10+00:00,-97.739,30.266,1696.0,30.259,-97.746,652089,248006,1.5,6.06,0.99,0.25,1.25,106.0,2776,2776,b'Infiniti',b'QX60',b'2014',2017-04-05
1422070,1422070,2017-04-05 00:32:14+00:00,2017-04-05 00:51:46+00:00,-97.763,30.273,25707.0,30.203,-97.667,652120,252259,1.5,24.44,0.99,0.25,4.89,111.0,2144,2144,b'BMW',b'X3',b'2006',2017-04-05
1422071,1422071,2017-04-05 00:32:15+00:00,2017-04-05 00:53:19+00:00,-97.667,30.202,20522.0,30.192,-97.815,652410,246968,1.5,21.6,0.99,0.25,5.27,902.0,4737,4737,b'Ford',b'Focus',b'2010',2017-04-05
1422072,1422072,2017-04-05 00:32:36+00:00,2017-04-05 00:39:30+00:00,-97.737,30.282,2237.0,30.269,-97.744,652096,2,1.5,6.68,0.99,0.25,1.73,144.0,3406,3406,b'Mercedes-Benz',b'CLS-Class',b'2010',2017-04-05
1422073,1422073,2017-04-05 00:32:40+00:00,2017-04-05 00:48:59+00:00,-97.762,30.256,5180.0,30.233,-97.738,652411,30648,1.5,10.88,0.99,0.25,4.08,198.0,1617,1617,b'Chevy',b'Malibu',b'2003',2017-04-05
1422074,1422074,2017-04-05 00:32:45+00:00,2017-04-05 00:41:25+00:00,-97.785,30.245,4537.0,30.224,-97.767,652412,166516,1.5,8.54,0.99,0.25,2.17,132.0,1464,1464,b'Kia',b'Forte 5 Hatchback',b'2016',2017-04-05
1422075,1422075,2017-04-05 00:32:53+00:00,2017-04-05 00:39:15+00:00,-97.742,30.264,2208.0,30.272,-97.753,652413,252242,1.5,6.51,0.99,0.25,1.59,86.0,2644,2644,b'Dodge',b'Dart',b'2014',2017-04-05
1422076,1422076,2017-04-05 00:32:56+00:00,2017-04-05 00:40:59+00:00,-97.719,30.398,2298.0,30.396,-97.727,652257,244657,1.5,6.99,0.99,0.25,2.01,142.0,2210,2210,b'GMC',b'Yukon',b'2005',2017-04-05
1422077,1422077,2017-04-05 00:33:18+00:00,2017-04-05 00:47:31+00:00,-97.734,30.324,10986.0,30.259,-97.739,652147,160266,1.5,13.96,0.99,0.25,3.56,298.0,1845,1845,b'GMC',b'Acadia',b'2010',2017-04-05
1422078,1422078,2017-04-05 00:33:30+00:00,2017-04-05 00:47:29+00:00,-97.754,30.271,6019.0,30.233,-97.765,652414,251544,1.5,10.81,0.99,0.25,3.5,68.0,4775,4775,b'Toyota',b'Venza',b'2013',2017-04-05
1422079,1422079,2017-04-05 00:33:37+00:00,2017-04-05 00:47:33+00:00,-97.739,30.257,16555.0,30.203,-97.667,652415,2706,1.5,17.34,0.99,0.25,3.49,133.0,3339,3339,b'Hyundai',b'Sonata Hybrid',b'2013',2017-04-05
1422080,1422080,2017-04-05 00:33:39+00:00,2017-04-05 00:45:27+00:00,-97.744,30.263,5981.0,30.264,-97.697,652416,250815,1.5,10.23,0.99,0.25,2.95,130.0,281,281,b'Nissan ',b'Versa',b'2012',2017-04-05
1422081,1422081,2017-04-05 00:33:39+00:00,2017-04-05 00:41:28+00:00,-97.715,30.402,4948.0,30.419,-97.687,652417,226276,1.5,8.58,0.99,0.25,1.96,272.0,3720,3720,b'Toyota',b'Avalon',b'2015',2017-04-05
1422082,1422082,2017-04-05 00:33:53+00:00,2017-04-05 00:42:47+00:00,-97.741,30.269,3356.0,30.263,-97.762,652289,9650,1.5,7.87,0.99,0.25,2.23,117.0,2497,2497,b'Dodge',b'Journey',b'2015',2017-04-05
1422083,1422083,2017-04-05 00:33:56+00:00,2017-04-05 00:54:21+00:00,-97.753,30.259,11210.0,30.307,-97.786,652369,168431,1.5,15.66,0.99,0.25,5.1,113.0,4073,4073,b'Chrysler',b'Sebring',b'2007',2017-04-05
1422084,1422084,2017-04-05 00:34:05+00:00,2017-04-05 00:39:10+00:00,-97.787,30.481,2559.0,30.487,-97.77,651934,118912,1.5,6.4,0.99,0.25,1.27,345.0,3359,3359,b'Chevrolet',b'Silverado 1500',b'2004',2017-04-05
1422085,1422085,2017-04-05 00:34:05+00:00,2017-04-05 00:44:05+00:00,-97.717,30.421,8356.0,30.392,-97.75,652418,252176,1.5,11.25,0.99,0.25,2.5,485.0,3810,3810,b'Honda',b'Civic',b'2012',2017-04-05
1422086,1422086,2017-04-05 00:34:19+00:00,2017-04-05 00:42:27+00:00,-97.721,30.288,4809.0,30.253,-97.71,652419,71172,1.5,8.58,0.99,0.25,2.04,151.0,4778,4778,b'Toyota',b'RAV4',b'2009',2017-04-05
1422087,1422087,2017-04-05 00:34:29+00:00,2017-04-05 00:34:34+00:00,-97.771,30.22,46.0,30.22,-97.772,652420,244819,1.5,6.06,0.99,0.25,0.02,179.0,3346,3346,b'Buick',b'Enclave',b'2017',2017-04-05
1422088,1422088,2017-04-05 00:34:33+00:00,2017-04-05 00:43:51+00:00,-97.719,30.237,5461.0,30.267,-97.739,652421,187041,1.5,9.28,0.99,0.25,2.33,123.0,2722,2722,b'Honda',b'Pilot',b'2013',2017-04-05
1422089,1422089,2017-04-05 00:34:38+00:00,2017-04-05 00:44:34+00:00,-97.75,30.267,2628.0,30.259,-97.759,652422,216501,3.0,12.86,2.6,0.35,3.48,230.0,662,662,b'Toyota',b'Tundra',b'2012',2017-04-05
1422090,1422090,2017-04-05 00:34:42+00:00,2017-04-05 00:42:18+00:00,-97.735,30.434,5305.0,30.443,-97.772,652343,181068,1.5,8.75,0.99,0.25,1.9,483.0,3795,3795,b'Audi',b'Q5',b'2016',2017-04-05
1422091,1422091,2017-04-05 00:35:01+00:00,2017-04-05 00:38:44+00:00,-97.741,30.284,1380.0,30.291,-97.744,652293,252260,1.5,6.06,0.99,0.25,0.93,195.0,4836,4836,b'Mercury',b'Mariner',b'2006',2017-04-05
1422092,1422092,2017-04-05 00:35:05+00:00,2017-04-05 00:48:14+00:00,-97.667,30.203,9715.0,30.261,-97.707,652423,252261,1.5,12.9,0.99,0.25,3.29,486.0,1519,1519,b'Ford',b'Escape',b'2010',2017-04-05
1422093,1422093,2017-04-05 00:35:23+00:00,2017-04-05 00:48:26+00:00,-97.742,30.262,12111.0,30.341,-97.739,652424,251119,1.5,14.36,0.99,0.25,3.27,198.0,2059,2059,b'Nissan',b'Sentra',b'2010',2017-04-05
1422094,1422094,2017-04-05 00:35:29+00:00,2017-04-05 00:46:02+00:00,-97.741,30.279,4067.0,30.248,-97.751,652046,251068,1.5,8.73,0.99,0.25,2.64,199.0,3334,3334,b'Toyota',b'Camry',b'2016',2017-04-05
1422095,1422095,2017-04-05 00:35:31+00:00,2017-04-05 00:39:30+00:00,-97.753,30.269,1572.0,30.265,-97.742,651973,252262,5.0,12.78,3.75,0.5,1.99,505.0,1224,1224,b'Mercedes-Benz',b'E-Class',b'2014',2017-04-05
1422096,1422096,2017-04-05 00:35:46+00:00,2017-04-05 00:44:21+00:00,-97.752,30.289,4499.0,30.28,-97.775,652370,233053,1.5,8.5,0.99,0.25,2.15,92.0,3725,3725,b'Mazda',b'3',b'2012',2017-04-05
1422097,1422097,2017-04-05 00:35:56+00:00,2017-04-05 00:46:27+00:00,-97.722,30.403,9623.0,30.356,-97.754,652425,150815,1.5,12.17,0.99,0.25,2.63,433.0,4652,4652,b'Kia',b'Forte',b'2014',2017-04-05
1422098,1422098,2017-04-05 00:36:10+00:00,2017-04-05 00:43:31+00:00,-97.742,30.269,4401.0,30.266,-97.704,652426,200084,1.5,8.13,0.99,0.25,1.84,87.0,2291,2291,b'Toyota',b'RAV4',b'2012',2017-04-05
1422099,1422099,2017-04-05 00:36:22+00:00,2017-04-05 00:41:32+00:00,-97.737,30.391,3130.0,30.404,-97.722,652427,252263,1.5,6.79,0.99,0.25,1.29,266.0,506,506,b'Toyota',b'4Runner',b'2015',2017-04-05
1422100,1422100,2017-04-05 00:36:31+00:00,2017-04-05 00:41:06+00:00,-97.74,30.257,1824.0,30.264,-97.741,652267,80117,3.0,12.12,2.6,0.35,1.61,133.0,1792,1792,b'Ford',b'Flex',b'2013',2017-04-05
1422101,1422101,2017-04-05 00:36:44+00:00,2017-04-05 00:49:21+00:00,-97.703,30.318,5645.0,30.311,-97.743,652363,219484,1.5,10.23,0.99,0.25,3.16,313.0,4033,4033,b'Honda',b'Civic',b'2005',2017-04-05
1422102,1422102,2017-04-05 00:36:50+00:00,2017-04-05 00:42:47+00:00,-97.737,30.253,2293.0,30.263,-97.726,652428,238389,1.5,6.46,0.99,0.25,1.49,274.0,3799,3799,b'Toyota',b'Camry',b'2007',2017-04-05
1422103,1422103,2017-04-05 00:37:02+00:00,2017-04-05 00:44:28+00:00,-97.772,30.22,4299.0,30.231,-97.797,652420,244819,1.5,8.08,0.99,0.25,1.86,60.0,3346,3346,b'Buick',b'Enclave',b'2017',2017-04-05
1422104,1422104,2017-04-05 00:37:33+00:00,2017-04-05 00:41:11+00:00,-97.736,30.271,1347.0,30.278,-97.736,652429,67370,1.5,6.06,0.99,0.25,0.91,124.0,2726,2726,b'Toyota',b'RAV4',b'2011',2017-04-05
1422105,1422105,2017-04-05 00:37:48+00:00,2017-04-05 00:43:46+00:00,-97.739,30.258,2471.0,30.269,-97.742,652430,250674,1.5,6.58,0.99,0.25,1.49,89.0,3451,3451,b'Toyota',b'Camry',b'2017',2017-04-05
1422106,1422106,2017-04-05 00:37:53+00:00,2017-04-05 00:43:53+00:00,-97.741,30.289,2382.0,30.294,-97.727,652270,18820,1.5,6.53,0.99,0.25,1.5,170.0,2666,2666,b'Mercedes-Benz',b'E-Class',b'2001',2017-04-05
1422107,1422107,2017-04-05 00:38:06+00:00,2017-04-05 00:50:16+00:00,-97.791,30.207,11413.0,30.278,-97.773,652431,252264,1.5,13.71,0.99,0.25,3.05,245.0,4643,4643,b'Toyota',b'Camry',b'2011',2017-04-05
1422108,1422108,2017-04-05 00:38:06+00:00,2017-04-05 00:53:30+00:00,-97.668,30.202,16913.0,30.241,-97.778,652004,41492,3.0,38.09,2.6,0.35,5.39,280.0,2771,2771,b'Toyota',b'Corolla',b'2006',2017-04-05
1422109,1422109,2017-04-05 00:38:10+00:00,2017-04-05 00:55:36+00:00,-97.667,30.202,17244.0,30.265,-97.742,652432,2108,1.5,18.65,0.99,0.25,4.36,386.0,3143,3143,b'Dodge',b'Stratus',b'2005',2017-04-05
1422110,1422110,2017-04-05 00:38:12+00:00,2017-04-05 00:47:00+00:00,-97.753,30.228,6766.0,30.269,-97.736,652394,124985,1.5,9.96,0.99,0.25,2.2,224.0,576,576,b'Ford',b'Focus',b'2014',2017-04-05
1422111,1422111,2017-04-05 00:38:23+00:00,2017-04-05 00:45:40+00:00,-97.762,30.256,3946.0,30.236,-97.792,652135,224903,1.5,7.83,0.99,0.25,1.82,136.0,4481,4481,b'Hyundai',b'Elantra',b'2015',2017-04-05
1422112,1422112,2017-04-05 00:38:27+00:00,2017-04-05 00:43:44+00:00,-97.752,30.269,2239.0,30.261,-97.738,652321,107676,1.5,6.26,0.99,0.25,1.32,184.0,3368,3368,b'Kia',b'Rio',b'2013',2017-04-05
1422113,1422113,2017-04-05 00:38:49+00:00,2017-04-05 00:46:34+00:00,-97.733,30.276,2378.0,30.287,-97.746,652368,126094,1.5,6.97,0.99,0.25,1.94,293.0,1697,1697,b'Acura',b'MDX',b'2002',2017-04-05
1422114,1422114,2017-04-05 00:39:20+00:00,2017-04-05 00:46:29+00:00,-97.745,30.287,6828.0,30.316,-97.707,652074,97498,1.5,9.58,0.99,0.25,1.79,197.0,3789,3789,b'Volkswagen',b'Jetta GLI',b'2014',2017-04-05
1422115,1422115,2017-04-05 00:39:23+00:00,2017-04-05 01:02:33+00:00,-97.671,30.202,33322.0,30.415,-97.745,651738,252265,1.5,30.09,0.99,0.25,5.79,171.0,4589,4589,b'Dodge',b'Charger',b'2010',2017-04-05
1422116,1422116,2017-04-05 00:39:29+00:00,2017-04-05 00:50:41+00:00,-97.752,30.177,7419.0,30.163,-97.79,652433,181513,1.5,10.97,0.99,0.25,2.8,499.0,2807,2807,b'Jeep',b'Patriot',b'2014',2017-04-05
1422117,1422117,2017-04-05 00:39:42+00:00,2017-04-05 00:45:11+00:00,-97.75,30.247,2742.0,30.268,-97.743,652434,102754,1.5,6.63,0.99,0.25,1.37,151.0,4847,4847,b'Lexus',b'RX 350',b'2008',2017-04-05
